Agent_id,status,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget
112,0,20,126,305,51,20,3,151,8,1,21743,0,4
46,0,16,126,2340,163,20,3,6,8,3,19306,1,4
28,0,17,280,3504,163,20,3,104,8,0,3053,2,5
54,0,21,199,2121,99,20,3,118,8,5,21743,5,5
20,0,15,280,1541,163,20,3,133,8,0,2099,1,6
65,0,15,199,1322,174,20,3,194,8,5,22932,5,5
52,0,20,126,31,36,20,3,130,8,0,799,5,4
51,0,16,192,4173,180,15,34,98,8,5,2099,5,5
18,0,16,258,2605,99,29,56,73,8,5,5668,2,5
20,0,15,199,606,155,20,3,133,8,5,15702,5,5
20,0,15,126,2943,167,20,3,81,8,3,5668,2,4
5,0,1,199,1322,174,20,30,208,13,5,23178,5,5
62,0,26,164,2127,163,20,3,61,8,5,5163,5,5
20,0,15,232,1519,69,12,0,78,0,5,16093,5,5
16,0,29,126,3013,99,20,3,109,8,0,8361,5,5
21,0,16,126,2173,99,20,3,194,8,0,23178,2,4
20,0,15,126,2028,99,20,3,81,8,0,5163,5,5
102,1,30,126,999,163,20,3,98,8,0,16093,2,5
10,0,16,126,3868,163,20,3,18,8,0,23800,1,4
78,0,20,127,130,58,20,3,200,8,5,23924,5,5
28,0,20,126,2943,167,20,3,6,8,0,8912,1,5
91,0,18,126,1322,174,20,3,6,8,3,20436,2,5
35,0,21,126,3630,99,20,3,29,8,0,19027,1,4
91,0,21,126,1762,163,3,3,18,8,3,2807,2,4
78,0,20,126,706,163,20,3,37,8,0,15042,0,5
20,0,15,280,3504,163,24,56,17,8,3,24074,2,4
9,0,20,126,2127,163,20,3,148,8,1,18570,1,4
92,0,25,126,538,99,20,3,109,8,0,15042,5,4
60,0,16,232,3857,8,9,3,73,8,5,18570,5,5
60,0,21,199,3506,163,20,3,165,8,5,3639,5,5
77,0,2,164,1004,131,24,56,73,8,5,786,5,5
92,0,16,232,2921,163,20,3,151,8,5,15993,5,5
4,0,20,126,1082,163,20,3,130,8,0,786,1,4
105,1,30,126,3868,163,20,3,18,8,0,18512,2,4
51,0,15,280,2049,99,23,35,22,8,0,14777,2,4
17,1,30,278,1781,165,20,3,165,8,5,23381,5,5
25,0,25,126,3573,2,20,3,6,8,0,8842,5,5
7,0,20,126,1894,163,20,3,6,8,1,3480,1,5
103,0,16,126,3470,91,20,3,130,8,1,7091,1,5
40,0,24,126,2921,163,20,3,18,8,0,4795,0,5
4,0,20,126,2605,99,20,3,18,8,0,8363,5,5
14,1,30,232,3868,163,20,30,104,8,5,18418,5,5
20,0,15,280,4109,99,20,3,191,8,1,9660,1,5
62,0,16,117,2049,99,27,3,160,8,5,25471,5,5
74,0,21,126,438,163,20,3,130,8,1,1137,1,4
39,0,1,126,297,163,20,3,18,8,3,23735,2,4
106,0,8,126,3832,163,20,3,87,8,1,25471,1,4
98,0,20,280,2943,167,20,3,206,8,3,1137,5,5
52,0,20,126,2195,163,20,3,18,8,0,23735,1,6
100,1,30,232,3868,163,24,56,109,8,5,24132,5,5
96,0,20,126,638,99,20,3,165,8,1,7069,2,4
105,0,21,126,1254,138,20,3,128,8,1,24132,0,4
20,0,15,232,2466,163,9,3,69,8,5,6654,5,5
13,0,26,126,2605,99,20,3,109,8,0,8357,2,4
21,0,29,192,4173,180,15,48,130,8,5,13125,6,5
15,0,20,126,646,163,3,3,35,8,0,25463,1,5
41,0,25,126,2333,167,20,3,18,8,1,23868,1,4
91,0,15,232,3554,150,15,43,144,6,5,23650,5,5
13,0,20,280,3897,163,20,3,95,8,0,16545,1,4
35,0,15,164,3868,163,20,30,194,8,5,25463,5,5
47,0,20,126,3868,163,20,3,130,8,1,12051,1,4
97,0,16,126,2596,163,20,3,35,8,0,3726,6,5
57,0,20,164,1206,163,20,3,18,8,5,5970,5,5
70,0,21,126,3861,163,20,3,188,8,3,2637,5,4
40,0,16,199,778,31,20,3,84,8,5,20488,5,5
22,0,21,126,3868,163,20,3,148,8,0,3726,1,5
55,0,20,199,3868,163,20,3,18,8,5,5970,5,5
20,0,15,199,1618,99,20,3,184,7,5,2637,5,5
92,0,16,199,331,163,20,3,29,8,5,1614,5,5
96,0,20,164,2534,163,20,3,165,8,5,25230,5,5
25,0,18,126,1668,163,20,3,206,8,0,17439,0,5
60,0,16,126,3868,163,20,3,18,8,0,1614,2,4
55,0,20,126,2628,99,20,3,128,8,0,13606,0,5
80,0,15,93,3868,163,20,30,194,8,5,16211,0,5
4,0,20,126,2921,163,20,3,130,8,3,19970,1,4
17,0,18,126,4069,163,20,3,128,8,3,6620,2,5
97,0,20,126,1157,175,20,3,84,8,0,19970,5,5
25,0,29,127,3868,163,20,3,194,8,5,18332,1,5
20,0,15,136,2173,99,20,30,133,8,5,16181,5,5
91,0,21,232,3687,163,20,3,35,8,5,26171,5,5
103,0,20,232,2897,163,3,3,26,8,5,18332,5,5
20,0,15,164,260,8,15,43,138,0,5,16012,5,5
57,0,0,199,3629,163,20,3,84,8,5,2079,5,5
20,0,15,136,2943,167,24,56,133,8,5,23017,1,5
62,0,21,199,297,163,20,3,18,8,5,24743,5,5
4,0,21,232,471,163,20,3,130,8,5,2079,5,5
20,0,15,232,230,0,15,43,11,0,5,24743,5,5
62,0,15,126,1414,31,20,3,194,8,0,16843,2,4
74,0,16,126,2400,163,20,3,18,8,0,7074,1,5
25,0,17,126,2049,99,20,3,6,8,0,5472,2,5
20,0,15,280,3629,163,20,3,133,8,3,1528,1,0
52,0,16,126,2943,167,20,3,26,8,0,6635,1,5
100,0,21,126,3868,163,20,3,26,8,0,5472,1,4
10,0,20,126,2028,99,20,3,165,8,1,11512,2,5
105,0,24,126,1753,163,20,3,87,8,0,10981,0,5
39,0,23,232,154,89,20,3,87,8,5,2643,5,5
16,0,18,117,1369,163,20,3,165,8,5,4747,5,5
21,0,20,126,2195,163,20,3,6,8,0,7661,5,5
35,0,21,199,297,163,20,3,109,8,5,17039,5,5
10,0,8,280,3191,163,20,3,18,8,0,10981,1,4
91,0,25,126,3811,116,20,3,194,8,0,7661,5,0
4,0,16,199,2176,24,20,3,29,8,5,911,5,5
20,0,15,232,1116,132,20,3,124,4,5,22654,5,5
32,0,7,126,1541,163,20,3,6,8,0,911,1,5
35,0,4,126,4094,163,20,3,29,8,3,8183,1,4
69,0,29,126,2127,163,20,3,18,8,1,18904,2,5
13,0,16,192,4173,180,15,4,194,8,5,17461,4,5
70,0,20,86,3868,163,20,3,18,8,5,16697,5,5
22,0,15,199,3670,99,20,3,194,8,5,17461,5,5
46,0,16,126,2596,163,20,3,35,8,3,18091,1,5
20,0,15,280,638,99,20,3,69,8,0,4201,1,4
54,0,23,126,2028,99,20,3,165,8,0,19120,1,5
20,0,15,199,3831,152,15,43,22,8,5,24126,5,5
20,0,15,164,638,99,20,3,173,8,5,935,2,5
100,1,30,280,2921,163,24,56,151,8,0,18091,0,5
20,0,15,280,1541,163,17,35,81,8,3,24126,2,0
57,0,25,126,2943,167,17,35,73,8,0,935,5,5
20,0,15,280,3697,163,17,35,81,8,1,4626,1,4
20,0,15,280,1503,33,17,35,81,8,0,616,1,4
32,0,21,126,2943,167,20,3,151,8,1,16827,2,5
37,0,29,280,2460,99,17,35,118,8,3,4626,0,4
20,0,15,199,2605,99,20,3,133,8,5,13811,5,5
20,0,15,117,503,163,20,3,81,8,5,16827,5,5
47,0,25,280,30,166,17,35,57,8,0,10533,0,5
35,1,30,280,3868,163,17,35,151,8,0,1493,1,5
25,0,29,280,2333,167,24,56,109,8,1,18963,2,0
62,0,21,126,339,163,20,3,87,8,3,24659,1,5
20,0,15,199,2400,163,17,35,81,8,5,10533,5,5
20,0,15,117,1306,99,20,30,133,8,5,18963,5,5
106,0,21,257,1154,163,20,3,57,8,5,24659,5,5
22,0,21,280,1292,163,17,35,151,8,3,20281,1,4
1,0,20,126,1753,163,17,35,87,8,1,3620,2,5
106,0,21,280,2943,167,17,35,118,8,3,25840,5,5
79,0,29,280,1306,99,17,35,128,8,3,11272,1,4
20,0,15,280,1351,91,24,56,81,8,0,1033,1,0
60,0,29,164,2217,163,24,56,130,8,5,1955,5,5
62,0,25,126,1322,174,17,35,18,8,0,1033,5,5
46,0,25,280,3987,163,17,35,200,8,0,1955,5,5
89,0,21,280,2121,99,24,56,130,8,0,16828,5,5
80,0,26,280,1512,165,17,35,130,8,3,25884,5,5
20,0,15,280,2671,163,17,35,81,8,0,17347,0,5
4,0,16,232,598,163,20,30,194,8,5,4864,5,5
18,0,15,126,3868,163,20,3,194,8,0,4841,0,0
103,0,10,199,3868,163,17,35,208,13,5,17347,5,5
102,0,1,126,453,163,20,3,29,8,0,23512,5,5
80,0,20,126,2848,99,20,3,188,8,0,14238,1,5
77,0,15,126,4119,58,20,3,194,8,0,23512,2,0
47,0,20,126,224,18,20,3,35,8,0,21865,0,5
39,1,30,280,3466,167,17,35,206,8,0,13485,2,5
20,0,15,232,175,69,15,43,78,0,5,15445,5,5
17,0,21,199,3868,163,20,3,18,8,5,19890,5,5
14,0,21,232,412,163,20,3,73,8,5,12052,5,5
20,0,15,136,323,144,24,56,133,8,5,21865,2,5
97,0,16,258,3868,163,24,56,194,8,5,19890,5,5
25,0,10,126,493,118,20,3,29,8,1,12052,2,0
10,0,23,280,2121,99,24,56,206,8,3,26352,1,5
103,0,0,232,4173,4,20,3,73,8,5,14614,5,5
40,0,20,164,3868,163,20,30,194,8,5,26352,5,5
37,0,2,126,1541,163,20,3,87,8,0,5178,1,4
74,0,8,126,4155,99,20,3,151,8,3,14614,2,5
111,0,25,126,2195,163,20,3,6,8,3,18210,0,4
61,0,21,126,2137,176,20,3,130,8,0,25124,1,4
9,0,10,126,3785,99,20,3,87,8,0,18210,2,5
4,0,21,126,2312,163,20,3,18,8,0,11319,1,4
62,0,20,126,3868,163,20,3,18,8,0,1010,1,4
12,0,15,136,2804,163,20,30,98,8,5,11453,0,5
32,0,21,164,2195,163,20,3,18,8,5,330,5,5
12,0,15,126,740,58,20,3,29,8,0,9190,2,4
20,0,15,232,2127,163,20,30,81,8,5,1010,5,5
106,0,0,280,65,163,24,56,57,8,0,11453,2,4
20,0,15,280,3868,163,17,35,81,8,0,18360,1,5
20,0,15,280,1282,163,17,35,81,8,1,13029,2,4
74,0,16,136,2049,99,20,30,194,8,5,14173,1,5
20,0,15,280,638,99,20,3,133,8,0,11081,5,5
55,0,29,280,3868,163,17,35,206,8,3,11338,1,4
20,0,15,164,2859,138,15,43,138,0,5,13029,5,5
55,0,15,126,65,163,20,3,165,8,0,14158,1,4
20,0,15,280,1306,99,17,35,81,8,0,9530,1,5
106,0,21,126,2961,178,20,3,194,8,3,8090,2,0
12,0,21,136,1535,0,3,30,94,12,5,13271,5,5
104,0,21,164,3154,147,24,56,109,8,5,9344,5,5
7,1,30,127,3886,163,20,3,200,8,5,26285,5,5
52,0,16,126,3868,163,20,3,29,8,0,14114,1,4
20,0,15,232,3387,8,15,43,11,0,5,11917,5,5
112,0,25,126,2504,163,20,3,128,8,3,1125,5,4
111,0,10,126,3831,152,20,3,87,8,3,6155,1,0
20,0,15,280,3868,163,17,35,81,8,0,8305,1,5
5,0,29,164,2943,167,20,3,186,8,5,2285,5,5
69,0,10,126,2195,163,20,3,151,8,3,2285,5,4
25,1,30,127,2605,99,3,3,148,8,5,25707,1,5
39,0,10,126,331,163,20,3,35,8,3,4183,2,5
28,0,21,199,1541,163,20,3,206,8,5,5069,2,5
54,0,21,33,915,163,3,3,35,8,5,7838,5,5
62,0,21,199,438,163,20,3,18,8,5,7838,5,5
105,0,7,126,1490,131,20,3,18,8,1,14568,2,0
16,0,29,126,2127,163,20,3,206,8,1,2993,2,5
20,0,15,232,3300,0,15,43,78,0,5,8164,5,5
21,0,16,19,2807,99,20,3,48,8,5,23584,5,5
102,0,1,126,2501,167,20,3,84,8,0,20697,2,5
78,0,26,126,1322,174,20,3,194,8,0,3858,5,5
28,0,16,280,3868,163,20,3,194,8,0,11142,0,0
20,0,15,280,136,163,17,35,81,8,0,20697,2,4
10,0,16,126,3030,170,20,3,29,8,0,2965,1,4
91,0,21,126,1405,163,20,3,35,8,0,10890,1,5
40,0,29,199,2755,163,20,3,35,8,5,8164,5,5
20,0,15,127,940,163,17,35,14,8,5,26165,2,5
32,0,15,232,2848,99,20,3,111,8,5,9021,5,5
51,1,30,126,4012,103,20,3,130,8,3,26165,2,4
35,0,21,126,3258,56,20,3,151,8,0,11333,1,5
57,0,15,232,4109,99,20,30,191,8,5,8277,5,5
67,0,26,19,1894,163,20,3,18,8,5,5594,5,5
29,0,20,164,3868,163,24,56,165,8,5,1012,5,5
106,0,16,126,2396,31,20,3,109,8,0,16178,1,5
9,1,30,126,3868,163,20,3,151,8,3,8277,1,4
15,0,9,126,3868,163,20,3,18,8,0,5594,1,4
24,0,20,126,1533,163,20,3,18,8,0,7081,1,5
20,0,15,164,3270,25,20,3,138,0,5,21076,5,5
105,0,20,126,3868,163,20,3,18,8,0,7081,1,4
77,1,30,126,3868,163,20,3,18,8,0,18471,1,4
109,0,5,126,587,175,20,3,194,8,0,21076,2,5
17,0,16,199,3679,167,20,3,37,8,5,20137,5,5
12,0,15,126,250,163,20,3,29,8,0,24793,1,4
97,0,16,126,870,99,20,3,194,8,1,20137,5,5
103,0,16,126,3500,173,20,3,18,8,0,22343,1,5
4,1,30,126,1533,163,20,3,18,8,0,7849,1,5
12,0,18,126,3172,163,20,3,194,8,1,8294,5,0
62,1,30,278,1227,163,20,3,18,8,5,24360,5,5
20,0,15,280,2128,0,17,35,81,8,0,22343,0,4
12,0,15,117,953,161,26,16,194,8,5,7849,5,5
20,0,15,127,3917,99,26,35,174,8,5,2733,1,5
32,0,29,280,305,51,17,35,130,8,1,11923,0,4
46,0,15,136,2596,163,24,56,194,8,5,25570,1,5
57,0,15,280,3868,163,24,56,81,8,1,14759,1,4
98,1,30,164,2943,167,20,30,151,8,5,14635,5,5
54,1,30,164,1292,163,24,56,109,8,5,25570,5,5
96,0,21,126,3799,163,20,3,18,8,0,24813,1,4
5,0,20,126,438,163,20,3,18,8,3,16699,1,4
62,0,29,280,2127,163,17,35,165,8,1,20556,0,4
105,0,20,126,1781,165,20,3,194,8,0,16699,1,4
21,0,20,126,2943,167,20,3,165,8,0,13774,1,5
91,0,1,280,3868,163,20,3,160,8,0,23977,1,4
32,0,7,126,3184,99,17,35,87,8,0,3612,1,5
35,0,21,280,2258,163,20,3,57,8,0,13427,0,4
19,0,17,280,3785,99,20,3,68,8,0,20372,2,5
57,0,15,164,1861,103,20,30,194,8,5,23977,5,5
35,0,20,126,2457,173,20,3,18,8,3,3612,2,4
70,0,10,280,2258,163,20,3,57,8,0,7616,0,4
22,0,21,126,3868,163,20,3,206,8,0,7616,1,5
52,1,30,126,986,163,20,3,188,8,0,23762,2,5
18,0,23,126,2092,163,20,3,18,8,3,8000,1,4
41,0,16,126,3153,163,20,3,29,8,3,22202,1,4
9,0,21,126,3270,25,20,3,6,8,0,22592,1,4
92,0,18,258,19,163,20,3,151,8,5,24438,1,5
25,0,22,14,509,99,24,56,192,5,5,14011,5,4
13,0,16,126,700,176,20,3,194,8,0,24836,1,0
69,0,16,164,2303,163,20,30,194,8,5,20259,5,5
20,0,15,280,1886,163,17,35,81,8,1,19869,1,4
37,0,15,199,638,99,20,3,194,8,5,20259,5,5
18,0,29,136,3868,163,3,3,26,8,5,7341,5,5
60,0,15,280,3380,163,17,35,194,8,3,10959,1,6
111,0,10,126,3785,99,20,3,194,8,0,6414,1,0
77,0,21,199,2605,99,20,3,87,8,5,16134,2,4
17,0,21,126,3822,163,20,3,18,8,0,6193,1,4
80,1,30,164,3987,163,20,3,165,8,5,23821,5,5
97,0,0,126,1186,163,20,3,18,8,3,11579,1,4
20,0,15,280,2457,173,20,3,17,8,0,1422,2,5
14,0,15,117,2830,163,20,30,194,8,5,20038,5,5
25,0,21,126,1753,163,20,3,87,8,1,2536,1,5
70,0,8,126,1107,163,20,3,6,8,0,10696,0,5
5,0,16,280,2049,99,17,35,194,8,3,17693,5,5
20,0,15,280,2501,167,20,3,106,8,0,21899,1,5
18,0,25,164,1107,163,20,3,6,8,5,10696,5,5
20,0,15,4,1650,99,20,30,133,8,5,21899,1,5
4,0,21,199,1196,163,3,3,29,8,5,4056,5,5
12,0,20,126,2418,163,20,3,130,8,0,24685,0,5
62,0,20,126,1763,163,20,3,18,8,0,21695,1,4
25,0,18,232,1788,163,20,3,29,8,5,5191,5,5
39,0,26,126,1414,31,20,3,98,8,1,76,2,5
78,0,20,126,97,131,20,3,87,8,1,5830,2,4
20,0,15,280,1166,163,20,3,133,8,0,7096,1,4
20,0,15,199,4085,163,17,35,81,8,5,8118,5,5
20,0,15,126,1292,163,20,3,81,8,0,7096,1,4
105,0,16,280,4012,103,17,35,148,8,0,21405,1,5
46,0,20,126,1196,163,20,3,194,8,0,19051,1,5
13,0,10,126,3172,163,17,35,35,8,1,14579,0,4
20,0,17,232,1313,176,15,43,20,11,5,2284,5,5
111,0,9,126,706,163,20,3,18,8,0,16082,1,5
20,0,15,280,2457,173,17,35,81,8,3,24211,1,4
106,1,30,126,2049,99,20,3,29,8,0,17187,1,5
39,0,25,126,596,69,20,3,188,8,0,24677,5,5
16,0,20,126,2596,163,20,3,6,8,0,11673,2,5
21,0,19,126,4136,163,20,3,87,8,0,365,5,5
28,1,30,164,3987,163,20,3,165,8,5,24845,5,5
10,0,16,126,2943,167,20,3,151,8,3,12885,2,5
91,0,21,126,845,0,20,3,6,8,0,11673,1,4
16,0,21,232,1322,174,20,30,84,8,5,365,5,5
35,0,21,126,3628,163,20,3,98,8,1,24845,1,5
111,0,16,280,1414,31,17,35,201,8,0,5832,2,5
32,0,29,126,3521,135,20,3,188,8,3,5151,1,0
57,0,7,199,2232,163,20,3,18,8,5,12394,5,5
20,0,17,127,1781,165,25,20,146,8,5,25718,2,5
5,0,25,280,2127,163,17,35,84,8,0,5151,5,5
111,0,9,126,696,163,20,3,151,8,0,25718,1,4
57,0,16,126,1541,163,20,3,194,8,0,17622,1,4
28,0,21,126,1813,163,20,3,165,8,3,19684,1,4
89,0,21,126,3624,163,20,3,109,8,0,222,1,4
92,0,15,164,281,99,20,3,111,8,5,22702,5,5
41,0,20,278,3401,8,20,30,27,4,5,19684,5,5
20,0,15,280,3150,163,20,3,22,8,1,222,2,4
20,0,15,232,219,0,15,43,11,0,5,12332,5,5
54,0,16,126,2943,167,20,3,194,8,0,25611,2,4
44,0,20,280,2457,173,17,35,151,8,0,6439,1,5
9,0,16,126,31,36,20,3,194,8,3,6893,1,0
92,1,30,280,3868,163,20,3,187,8,3,12332,1,4
60,0,16,126,3868,163,20,3,29,8,0,7905,2,4
18,0,25,199,2,138,9,3,26,8,5,4385,5,5
32,0,21,126,3868,163,20,3,151,8,1,5243,2,4
20,0,15,280,3722,163,20,3,7,8,0,7905,1,4
60,0,16,126,3191,163,20,3,29,8,0,4385,2,0
20,0,15,232,3868,163,20,30,47,8,5,11101,5,5
77,0,15,280,3521,135,20,3,6,8,3,15621,2,0
84,0,16,280,2028,99,17,35,194,8,0,24245,2,4
20,0,15,280,4079,163,20,3,17,8,0,1412,1,6
55,0,16,126,2121,99,17,35,18,8,3,3412,5,5
20,0,15,280,956,45,24,56,81,8,1,15621,2,4
109,0,21,192,4173,180,15,34,98,8,5,24114,5,5
46,0,20,192,4173,180,15,7,160,8,5,1412,5,5
14,0,29,192,4173,180,15,7,160,8,5,3412,5,5
17,0,2,126,3363,163,20,3,18,8,0,13713,1,4
12,0,20,199,175,69,17,35,18,8,5,25569,5,5
76,0,21,126,3374,45,20,3,87,8,3,22117,1,5
97,0,16,199,3868,163,20,3,18,8,5,25569,1,4
25,0,16,126,1541,163,20,3,18,8,0,23623,1,5
103,1,30,126,31,36,20,3,37,8,0,22117,1,5
37,0,20,164,1535,0,20,3,130,8,5,3315,5,5
74,0,24,199,1355,99,20,3,194,8,5,13793,5,5
90,0,29,280,2848,99,20,3,191,8,0,19965,5,5
28,0,24,126,2396,31,24,56,73,8,0,6521,0,5
20,0,15,280,1527,99,17,35,14,8,0,24419,0,5
62,0,6,65,870,99,4,9,73,8,5,18100,2,5
74,0,21,126,3295,99,20,3,130,8,0,10468,0,4
111,0,21,18,4173,180,15,4,73,8,5,12969,2,5
100,0,16,126,3868,163,20,3,29,8,0,4686,0,5
63,0,21,126,2943,167,20,3,26,8,0,19331,2,5
65,0,15,126,2605,99,20,3,194,8,0,18428,0,0
39,1,30,232,65,163,20,30,18,8,5,21019,5,5
28,0,20,126,183,163,20,3,6,8,1,6531,1,4
51,0,16,280,2943,167,20,3,194,8,0,19331,2,5
62,0,16,126,2727,163,20,3,29,8,3,21019,1,4
16,0,16,126,2127,163,20,3,29,8,0,8168,1,5
21,1,30,126,1351,91,20,3,6,8,3,16362,2,4
20,0,15,199,1124,163,20,3,81,8,5,20227,5,5
14,0,10,232,4173,4,20,30,5,9,5,20125,5,5
20,0,15,232,741,176,9,3,69,8,5,5623,5,5
105,0,16,126,3172,163,20,3,35,8,0,4706,5,5
63,0,7,126,1885,163,20,3,37,8,3,19941,0,5
20,0,15,280,3857,8,17,35,81,8,0,14226,1,4
89,0,21,126,694,163,20,3,165,8,0,16177,1,5
91,0,5,280,2605,99,20,3,95,8,0,13894,1,5
9,0,10,126,1292,163,20,3,35,8,1,14226,5,0
20,0,15,232,1867,109,24,56,22,8,5,16177,5,5
69,0,21,232,1369,163,9,3,165,8,5,11966,5,5
60,0,20,126,3062,163,3,3,35,8,0,25276,2,5
18,0,24,126,4150,34,20,3,6,8,0,9122,0,4
111,0,25,126,183,163,20,3,18,8,3,16703,5,5
109,0,20,18,4173,180,15,4,109,8,5,21430,5,5
46,0,18,232,3162,174,3,3,109,8,5,25276,5,5
14,0,25,199,3722,163,9,3,187,8,5,13739,5,5
65,0,21,280,3868,163,20,3,111,8,0,5310,1,4
17,0,18,126,339,163,20,3,206,8,0,2235,1,5
20,0,15,164,1154,163,20,30,17,8,5,524,5,5
3,0,23,126,3169,163,20,3,165,8,0,17433,1,5
103,0,25,126,3311,95,20,3,18,8,0,22549,5,5
103,0,21,126,3856,125,20,3,29,8,3,524,1,6
37,0,20,126,1369,163,20,3,87,8,0,22549,5,5
61,0,25,126,339,163,20,3,87,8,5,6658,5,5
74,0,29,117,3029,99,24,56,194,8,5,22292,5,5
90,0,2,164,2921,163,20,3,151,8,5,7202,5,5
22,0,21,199,2049,99,20,3,151,8,5,22292,5,5
55,0,29,280,2943,167,20,3,57,8,3,7202,2,4
12,0,29,126,4147,163,20,3,128,8,1,26087,1,5
12,0,15,199,3070,31,20,3,35,8,5,3817,5,5
20,0,15,232,2605,99,24,56,22,8,5,12573,5,5
62,1,30,126,1577,163,20,3,87,8,0,9426,2,5
74,0,21,126,3533,178,20,3,29,8,1,3817,2,0
55,0,25,278,773,84,9,3,194,8,5,22971,5,5
111,0,29,126,2943,167,20,3,98,8,1,12573,2,5
7,0,20,126,2943,167,20,3,35,8,0,9426,5,5
98,0,20,126,153,163,20,3,29,8,3,16750,1,5
19,0,20,280,1867,109,20,3,57,8,3,22061,1,0
46,0,18,280,3169,163,3,3,61,8,0,15860,1,5
111,0,10,280,3811,116,17,35,57,8,3,16750,0,5
20,0,15,126,96,99,20,3,81,8,0,16422,5,5
79,1,30,232,2142,163,20,3,130,8,5,14980,5,5
20,0,15,232,175,69,15,43,78,0,5,4388,5,5
52,0,20,164,153,163,20,30,165,8,5,23384,5,5
92,0,16,126,3868,163,20,3,98,8,0,4248,1,5
15,0,21,126,1460,163,20,3,26,8,3,14980,1,0
25,0,16,280,2049,99,17,35,129,8,3,4388,2,4
39,0,7,126,3868,163,20,3,87,8,3,15625,1,4
62,0,18,126,2921,163,20,3,29,8,0,19924,2,4
28,0,16,126,815,165,20,3,194,8,3,17657,1,4
105,0,20,164,3673,162,20,30,6,8,5,15625,5,5
54,0,21,126,2848,99,20,3,87,8,0,26184,5,5
16,0,20,126,1966,162,20,3,87,8,0,5641,1,5
62,0,24,280,2457,173,17,35,194,8,0,21219,0,5
21,0,16,232,3688,163,3,3,29,8,5,11266,5,5
102,1,30,232,2663,163,3,3,6,8,5,20610,5,5
12,1,30,258,2921,163,20,3,151,8,5,3915,5,5
40,0,21,280,1989,99,17,35,118,8,0,20610,5,5
10,0,25,199,778,31,20,3,48,8,5,16381,5,5
62,1,30,232,1369,163,24,56,29,8,5,2364,5,5
91,0,25,126,1753,163,20,3,87,8,3,6224,5,5
5,0,21,199,1763,163,20,3,57,8,5,16381,5,5
16,0,20,126,339,163,20,3,87,8,0,6496,1,4
60,0,2,232,3868,163,24,56,130,8,5,2364,1,0
62,0,25,126,2921,163,20,3,6,8,3,10225,5,5
32,0,15,126,1268,163,20,3,6,8,0,14343,1,4
51,0,21,126,2943,167,20,3,87,8,0,18243,1,5
20,0,15,280,2605,99,17,35,81,8,0,10225,2,5
35,0,21,126,2648,163,20,3,87,8,3,18243,2,4
19,0,25,258,3554,150,9,3,194,8,5,7584,5,5
20,0,15,136,2534,163,20,3,69,8,5,12846,1,5
96,0,20,126,1292,163,20,3,18,8,0,347,1,4
20,0,15,199,2028,99,20,3,47,8,5,10685,5,5
109,0,29,126,3158,163,20,3,151,8,0,15594,1,5
70,0,25,127,638,99,5,38,208,13,5,7584,5,5
22,0,21,126,412,163,20,3,26,8,0,12846,1,5
20,0,15,126,2534,163,20,3,81,8,0,7795,1,4
20,0,15,199,2028,99,20,3,133,8,5,5840,5,5
41,0,15,126,3027,0,20,3,6,8,1,17596,2,5
9,0,24,280,3022,0,20,3,57,8,3,2842,0,5
92,0,20,126,4087,161,20,3,128,8,1,5840,1,4
25,1,30,258,1292,163,20,3,130,8,5,6205,5,5
103,0,16,199,3188,163,20,3,194,8,5,1591,5,5
105,0,21,126,3868,163,20,3,29,8,3,13905,1,6
20,0,15,280,1784,163,20,3,22,8,0,26274,1,4
18,0,15,126,916,111,20,3,194,8,0,1591,1,4
14,0,16,280,3868,163,20,3,89,8,3,13905,1,4
80,0,20,280,3065,8,20,3,91,8,0,14910,2,5
20,0,15,127,2028,99,3,3,81,8,5,6746,0,5
109,0,20,127,706,163,3,3,37,8,5,1667,5,5
17,0,10,126,3868,163,20,3,29,8,3,479,1,0
97,1,30,126,397,138,20,3,87,8,1,10674,1,4
25,1,30,164,638,99,20,3,165,8,5,19982,5,5
25,0,10,126,3868,163,20,3,87,8,3,6746,2,4
104,0,7,126,1620,163,20,3,29,8,0,10674,1,4
40,0,16,126,3868,163,20,3,194,8,0,19982,1,4
4,0,15,136,546,2,20,30,194,8,5,7090,1,5
62,0,29,126,3172,163,20,3,18,8,1,15238,2,5
74,1,30,126,2596,163,20,3,35,8,3,3474,1,4
10,0,15,117,1267,43,24,56,194,8,5,7090,5,5
105,1,30,126,3688,163,20,3,6,8,3,15238,2,4
9,0,20,126,3521,135,20,3,87,8,1,23765,1,6
4,0,21,126,503,163,3,3,130,8,3,1642,1,4
30,0,26,126,331,163,20,3,29,8,0,682,1,4
100,0,20,126,1541,163,20,3,6,8,0,25885,0,5
5,0,8,199,1766,99,20,3,194,8,5,23765,5,5
4,0,29,126,2943,167,20,3,35,8,0,1642,5,5
105,0,16,126,2943,167,20,3,6,8,0,4116,2,5
57,0,20,126,2921,163,20,3,37,8,1,682,1,4
104,1,30,126,2534,163,20,3,130,8,0,23072,1,5
20,0,15,280,2457,173,20,3,133,8,0,2705,2,4
20,0,15,278,1706,150,15,43,11,0,5,23072,5,5
105,0,25,280,183,163,20,3,57,8,0,8063,5,5
20,0,15,232,1622,161,20,30,184,7,5,3389,5,5
21,0,8,126,297,163,20,3,151,8,3,8947,1,5
10,0,15,232,4119,58,20,30,194,8,5,12437,5,5
