Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,status
109,7,126,3255,163,20,3,29,8,0,13799,2,6,0
19,18,164,3265,163,20,30,200,8,5,4483,0,0,0
97,15,232,3831,152,20,30,194,8,5,9227,5,5,0
41,16,126,1369,163,20,3,194,8,0,6961,1,0,0
97,30,280,1055,6,20,3,57,8,0,2041,5,0,1
20,15,117,2760,99,20,30,133,8,5,9398,5,5,0
20,15,126,638,99,20,3,81,8,0,11513,1,5,0
91,25,126,297,163,20,3,18,8,3,14683,5,4,0
20,15,164,1000,176,20,3,104,8,5,16274,5,5,0
102,30,126,2921,163,20,3,151,8,3,17870,2,5,1
103,0,126,2195,163,20,3,87,8,0,10136,2,4,0
9,21,126,3868,163,20,3,109,8,3,12338,2,4,0
104,16,126,19,163,20,3,109,8,0,26197,2,4,0
5,21,126,2121,99,20,3,130,8,0,16285,5,5,0
20,15,127,2243,163,3,3,22,8,5,18628,1,5,0
20,15,258,4109,99,20,3,184,7,5,12890,5,5,0
20,15,127,2067,99,7,11,97,8,5,25904,5,5,0
53,21,127,878,99,20,3,165,8,5,11670,5,5,0
109,16,126,297,163,20,3,18,8,0,13300,2,4,0
100,25,280,3259,99,20,3,4,8,0,4534,5,5,0
80,16,199,1306,99,20,3,18,8,5,10501,5,5,0
5,16,126,49,163,20,3,160,8,0,5763,2,5,0
19,20,126,2797,163,20,3,29,8,0,12816,1,5,0
18,20,280,1990,163,17,28,118,8,0,6791,2,4,0
25,16,126,453,163,20,3,29,8,0,7219,1,5,0
25,25,126,2886,164,20,3,6,8,3,9252,5,5,0
51,29,126,1475,31,20,3,130,8,0,10477,2,5,0
63,20,126,3698,163,20,3,6,8,1,21067,2,5,0
6,7,199,1716,163,20,3,73,8,5,12105,5,5,0
62,15,164,3581,163,20,30,194,8,5,18896,5,5,0
63,30,258,1355,99,4,9,165,8,5,18041,5,5,1
105,29,199,853,175,20,3,109,8,5,10986,2,5,0
20,15,232,2457,173,24,56,69,8,5,23590,5,5,0
32,5,280,3295,99,20,3,68,8,1,20435,0,5,0
12,7,126,980,24,20,3,6,8,3,21692,1,4,0
55,21,127,3922,163,3,3,82,8,5,8561,1,5,0
37,21,126,133,163,20,3,160,8,0,22837,1,0,0
25,16,126,1306,99,20,3,50,8,0,21526,2,5,0
17,18,127,65,163,20,3,4,8,5,24346,2,5,0
20,15,126,2943,167,20,3,81,8,0,25619,2,5,0
109,30,126,3868,163,20,3,18,8,0,7384,1,0,1
4,21,245,3683,3,20,3,194,8,5,25771,5,5,0
20,15,164,3857,8,15,43,11,0,5,19063,5,5,0
80,16,126,331,163,3,3,194,8,0,22793,2,0,0
92,29,126,3868,163,20,3,18,8,1,23492,2,4,0
22,21,126,2127,163,20,3,109,8,0,25405,1,4,0
16,16,126,3868,163,20,3,194,8,0,5856,5,5,0
103,21,127,1264,31,20,3,91,8,5,4001,5,5,0
53,21,199,2534,163,20,3,18,8,5,20171,5,5,0
57,0,232,2605,99,20,3,18,8,5,22140,5,5,0
46,1,164,953,161,20,3,194,8,5,18644,5,5,0
6,16,199,1394,163,20,3,109,8,5,24008,5,5,0
16,16,126,2600,163,20,3,29,8,0,19867,1,5,0
54,30,258,297,163,20,3,151,8,5,21426,0,5,1
62,30,126,2583,167,20,3,165,8,3,11282,2,5,1
106,20,126,438,163,20,3,109,8,1,8189,2,4,0
92,30,126,1620,163,20,3,87,8,0,19104,5,5,1
17,20,126,2177,99,20,3,194,8,3,11326,5,0,0
39,21,127,1618,99,20,3,194,8,5,12609,5,5,0
20,15,126,2511,99,20,3,81,8,0,6468,0,5,0
104,21,126,3886,163,20,3,91,8,0,11405,1,5,0
35,16,126,2258,163,20,3,29,8,0,9862,5,4,0
41,30,126,2534,163,20,3,109,8,3,11620,1,5,1
80,25,126,1292,163,20,3,18,8,3,25082,5,4,0
20,15,258,133,163,20,3,173,8,5,24032,5,5,0
28,20,126,2605,99,20,3,165,8,3,23276,1,5,0
109,21,164,1369,163,3,3,73,8,5,21285,5,5,0
4,8,164,2943,167,9,3,151,8,5,26351,5,5,0
104,29,136,2848,99,24,56,194,8,5,18188,1,5,0
74,16,258,2452,99,24,56,194,8,5,8901,2,5,0
51,20,126,2897,163,20,3,18,8,3,20755,0,4,0
60,29,126,412,163,20,3,26,8,3,5991,2,4,0
28,21,126,3868,163,20,3,130,8,3,23484,2,5,0
21,20,126,2349,163,20,3,6,8,3,2988,2,4,0
102,16,126,2605,99,20,3,194,8,3,11399,5,0,0
74,16,280,438,163,20,3,57,8,3,21257,1,5,0
54,29,126,1121,164,20,3,194,8,0,22611,1,0,0
47,10,126,2897,163,20,3,160,8,5,15827,1,4,0
40,20,126,3868,163,20,3,87,8,0,9845,1,5,0
57,16,126,1292,163,20,3,194,8,0,11753,2,4,0
112,20,126,638,99,20,3,29,8,3,19045,2,4,0
24,11,126,2418,163,20,3,18,8,3,15296,1,4,0
13,20,199,3868,163,20,3,109,8,5,21713,5,5,0
100,29,54,2374,58,20,3,50,8,5,8334,5,5,0
97,30,126,1882,163,20,3,109,8,0,2610,1,4,1
4,21,126,3906,163,20,3,130,8,3,6674,2,4,0
22,21,126,3172,163,20,3,165,8,3,9275,1,5,0
47,7,126,4014,163,20,3,130,8,3,3421,5,6,0
9,10,126,2760,99,20,3,130,8,5,19232,2,4,0
70,25,126,2195,163,20,3,111,8,0,21470,5,5,0
16,20,126,3832,163,20,3,87,8,1,9910,1,5,0
91,21,199,3110,163,20,3,160,8,5,15142,5,5,0
20,15,127,97,131,23,35,191,8,5,10829,5,5,0
57,16,258,2432,167,24,56,111,8,5,8052,1,5,0
111,10,126,3868,163,20,3,130,8,1,6616,2,4,0
105,21,126,2127,163,20,3,151,8,3,24615,0,5,0
91,16,280,3868,163,20,3,48,8,1,15485,1,4,0
20,15,280,412,163,20,3,69,8,1,21998,1,4,0
4,21,164,1369,163,3,3,73,8,5,12087,5,5,0
96,21,126,3799,163,20,3,18,8,0,24813,1,4,0
20,15,127,2605,99,20,3,133,8,5,5547,1,5,0
22,15,164,3029,99,20,3,194,8,5,3209,5,5,0
79,30,126,2815,0,20,3,109,8,3,2650,5,5,1
37,16,232,2483,0,15,43,194,8,5,24722,5,5,0
39,21,126,3868,163,20,3,130,8,1,9154,1,4,0
77,16,126,778,31,20,3,109,8,0,10867,2,5,0
90,25,280,2943,167,20,3,37,8,0,19452,5,5,0
20,15,280,2804,163,20,3,126,8,1,18240,1,4,0
91,29,164,2687,69,20,3,84,8,5,10667,5,5,0
52,20,126,2195,163,17,35,18,8,3,15101,0,4,0
16,20,126,1541,163,20,3,109,8,3,16138,2,0,0
14,15,232,2897,163,4,9,194,8,5,9094,5,5,0
46,10,126,1227,163,20,3,151,8,1,9464,2,5,0
5,23,164,2333,167,3,30,84,8,5,24230,5,5,0
52,24,126,2421,132,20,3,73,8,3,11706,0,5,0
61,30,126,2620,138,20,3,87,8,0,13247,0,4,1
9,30,126,3504,163,20,3,18,8,0,22423,2,4,1
98,24,126,1107,163,20,3,6,8,3,8624,5,5,0
21,18,126,3384,163,20,3,130,8,1,18736,0,4,0
20,15,127,1819,163,3,3,208,13,5,3110,2,5,0
55,26,126,1622,161,20,3,7,8,3,25461,0,5,0
98,16,126,778,31,20,3,18,8,0,15867,5,5,0
60,10,126,2127,163,20,3,109,8,1,2362,0,0,0
97,16,126,412,163,20,3,26,8,3,12848,5,4,0
105,20,126,3814,163,20,3,50,8,0,7977,1,0,0
74,21,280,3868,163,20,3,26,8,3,13934,1,4,0
20,22,280,2943,167,17,28,71,8,0,22278,0,5,0
20,15,164,1523,150,15,43,11,0,5,4527,5,5,0
65,21,126,2858,135,20,3,18,8,1,23124,1,4,0
112,25,126,2693,163,20,3,50,8,3,24260,5,4,0
10,23,280,2121,99,24,56,206,8,3,26352,1,5,0
104,15,258,840,163,4,9,194,8,5,11163,2,5,0
112,16,126,778,31,20,3,194,8,0,13069,2,5,0
60,16,126,339,163,20,3,109,8,0,8959,2,4,0
6,16,126,1059,163,20,3,109,8,3,25366,1,4,0
100,24,126,778,31,20,3,130,8,0,5192,0,5,0
13,20,192,4173,180,15,12,7,8,5,6929,5,5,0
22,15,164,2943,167,20,3,194,8,5,25712,5,5,0
90,21,280,297,163,20,3,18,8,3,25433,0,4,0
63,21,126,645,99,20,3,84,8,0,19340,2,0,0
20,15,258,309,43,4,9,20,11,5,20816,0,5,0
78,21,127,956,45,20,3,57,8,5,7060,1,5,0
10,29,126,1322,174,20,3,35,8,0,11929,5,5,0
19,29,18,4173,180,15,24,4,8,5,24759,5,5,0
20,15,280,3020,163,20,3,133,8,1,22216,2,4,0
102,15,126,3868,163,20,3,194,8,0,8868,1,4,0
20,15,127,1541,163,3,3,81,8,5,20966,1,5,0
57,21,126,2049,99,20,3,87,8,0,26004,5,5,0
60,29,136,2049,99,20,30,194,8,5,7345,2,5,0
80,20,126,1533,163,20,3,18,8,0,16164,1,4,0
20,15,280,3311,95,17,35,89,8,0,10684,5,5,0
109,8,126,1477,100,20,3,50,8,1,5346,2,6,0
65,18,199,133,163,20,3,7,8,5,8295,5,5,0
20,15,232,535,0,15,43,133,8,5,7289,5,5,0
24,20,126,297,163,20,3,18,8,1,23093,5,4,0
35,21,126,3868,163,20,3,165,8,3,13910,1,4,0
5,21,126,2511,99,20,3,109,8,0,458,1,5,0
40,30,164,3191,163,20,3,201,8,5,21764,5,5,1
55,19,18,4173,180,15,24,61,8,5,14715,5,5,0
98,20,126,2195,163,20,3,87,8,0,14878,1,5,0
25,7,65,109,163,20,3,186,8,5,14821,5,5,0
65,24,126,2049,99,20,3,109,8,0,19906,0,4,0
39,20,126,2214,163,20,3,151,8,3,15104,1,4,0
20,15,195,636,163,20,3,133,8,5,10843,5,5,0
74,16,126,3506,163,20,3,109,8,0,17364,1,5,0
105,30,232,2139,163,20,3,109,8,5,20046,5,5,1
12,29,126,2504,163,20,3,128,8,1,5606,5,4,0
4,21,126,3868,163,20,3,109,8,3,13215,1,4,0
13,16,127,2943,167,20,3,165,8,5,11558,5,5,0
12,30,126,1753,163,3,3,151,8,1,3060,2,5,1
77,21,126,947,163,20,3,35,8,0,19578,1,5,0
60,20,126,1708,28,20,3,109,8,1,14015,5,4,0
35,15,136,2848,99,20,30,81,8,5,5361,5,5,0
9,30,126,3998,163,20,3,6,8,3,6829,1,5,1
4,21,232,3934,163,20,3,87,8,5,18309,5,5,0
25,30,117,3868,163,20,3,109,8,5,19809,5,5,1
60,16,126,3868,163,20,3,18,8,0,1614,2,4,0
20,15,280,3868,163,17,35,133,8,0,1184,0,5,0
20,15,280,3056,24,26,16,12,8,3,7824,0,5,0
20,15,127,363,99,20,3,133,8,5,18242,5,5,0
109,20,258,2605,99,20,3,91,8,5,15533,1,5,0
20,15,164,3078,176,20,30,11,0,5,9462,5,5,0
6,10,164,2127,163,20,30,194,8,5,16371,5,5,0
62,20,126,2636,78,20,3,87,8,1,12408,2,5,0
62,16,126,3344,99,20,3,18,8,0,25989,2,5,0
104,15,126,1243,163,20,3,87,8,0,17152,1,5,0
74,21,126,3868,163,20,3,109,8,0,18818,1,4,0
22,15,258,2127,163,20,30,194,8,5,22126,5,5,0
6,16,126,1306,99,20,3,194,8,0,2514,1,5,0
39,1,126,2240,43,20,3,130,8,1,16290,0,4,0
13,25,280,2195,163,20,3,111,8,0,20950,0,5,0
20,15,232,1492,143,15,43,114,11,5,11375,5,5,0
20,15,280,2943,167,20,3,12,8,0,20617,1,5,0
41,21,126,2943,167,20,3,35,8,1,13210,2,5,0
18,15,126,3521,135,20,3,194,8,1,8395,1,6,0
20,15,126,2208,134,20,3,81,8,3,23820,1,4,0
4,20,126,3191,163,20,3,130,8,3,4094,1,4,0
91,30,126,660,163,20,3,91,8,0,5498,2,4,1
30,21,280,4148,163,17,35,91,8,0,13105,1,5,0
20,15,280,2121,99,20,3,191,8,0,21380,5,5,0
20,15,126,1753,163,20,3,81,8,0,5215,1,4,0
13,16,126,4014,163,20,3,194,8,3,20097,2,5,0
112,20,127,2308,3,20,3,194,8,5,21245,2,5,0
21,21,126,2596,163,20,3,109,8,3,7957,2,5,0
20,15,232,65,163,15,43,22,8,5,104,5,5,0
20,15,164,3634,8,20,3,173,8,5,6626,0,5,0
69,21,232,1011,176,9,3,194,8,5,11492,5,5,0
53,21,280,2125,163,20,3,89,8,0,20877,5,5,0
60,10,126,2108,37,20,3,18,8,0,5438,0,5,0
20,15,232,3344,99,24,56,11,0,5,21089,5,5,0
52,21,126,1642,69,20,3,18,8,1,9276,1,5,0
20,15,164,3868,163,20,30,81,8,5,15331,5,5,0
57,15,126,3832,163,3,3,165,8,3,11164,0,4,0
61,10,127,1139,31,20,3,109,8,5,23454,5,5,0
20,15,126,4147,163,20,3,194,8,0,7404,1,0,0
14,21,126,3868,163,20,3,35,8,3,14059,1,5,0
10,16,126,323,144,20,3,50,8,0,13996,2,5,0
20,15,232,1750,163,20,3,81,8,5,24562,5,5,0
62,16,126,929,54,20,3,160,8,3,13350,2,5,0
52,18,126,815,165,20,3,160,8,3,5455,2,5,0
65,25,199,2921,163,20,3,151,8,5,25899,5,5,0
35,29,18,4173,180,15,24,188,8,5,10044,5,5,0
98,20,273,4173,180,15,2,194,8,5,24479,1,6,0
20,15,126,1045,142,20,3,81,8,3,424,2,4,0
10,23,126,250,163,20,3,111,8,0,10996,0,4,0
77,29,18,4173,180,15,24,109,8,5,24561,5,5,0
9,21,127,726,174,20,3,84,8,5,14142,5,5,0
78,21,126,2195,163,20,3,109,8,0,18310,1,5,0
46,21,126,339,163,20,3,111,8,0,25662,1,5,0
53,21,126,999,163,3,3,109,8,3,870,2,0,0
6,16,126,1369,163,20,3,73,8,0,17145,1,4,0
6,16,280,3868,163,20,3,186,8,0,26197,2,5,0
20,15,280,3070,31,20,3,104,8,1,14891,5,5,0
20,15,136,2128,0,20,3,81,8,5,21045,0,5,0
20,15,232,3073,0,15,43,11,0,5,18102,5,5,0
10,7,127,3868,163,20,3,188,8,5,14563,5,5,0
1,21,126,3363,163,20,3,111,8,1,22988,2,4,0
9,16,126,1306,99,20,3,194,8,0,7710,2,4,0
44,21,126,3868,163,20,3,109,8,1,23104,2,4,0
80,29,199,2195,163,20,3,206,8,5,8020,5,5,0
17,23,109,140,163,20,3,111,8,5,12200,5,5,0
57,21,126,1905,163,20,3,111,8,3,21499,2,5,0
19,16,232,3733,77,20,3,160,8,5,10916,2,0,0
63,21,280,1306,99,20,3,4,8,0,2258,5,5,0
47,20,164,3240,163,20,3,89,8,5,1527,5,5,0
24,20,199,3868,163,20,3,165,8,5,3342,5,5,0
20,15,280,3504,163,20,3,22,8,0,17916,0,5,0
20,15,126,301,142,20,3,81,8,1,7583,1,4,0
63,29,126,339,163,3,3,165,8,3,8828,1,4,0
20,17,195,2605,99,20,3,185,8,5,2619,1,5,0
74,20,164,2127,163,20,3,130,8,5,14180,5,5,0
103,20,126,1038,163,20,3,194,8,3,16092,0,4,0
20,15,126,3495,163,20,3,81,8,0,14727,1,4,0
52,29,126,2943,167,20,3,109,8,3,5793,5,5,0
28,21,195,270,163,20,3,89,8,5,2005,2,5,0
25,25,126,638,99,20,3,18,8,1,13799,5,5,0
51,2,126,4101,163,20,3,35,8,0,20774,1,5,0
104,20,232,3868,163,20,3,109,8,5,13533,5,5,0
105,26,126,2049,99,20,3,165,8,0,19694,5,5,0
100,16,126,2049,99,20,3,194,8,0,23434,5,5,0
3,20,126,901,26,20,3,165,8,0,14301,2,5,0
20,15,136,1100,43,24,56,113,8,5,5019,0,5,0
12,30,126,905,163,20,3,6,8,1,2400,2,4,1
40,21,126,4081,163,20,3,91,8,3,21238,1,4,0
20,15,280,152,163,17,35,113,8,0,24251,1,0,0
20,15,127,1736,163,20,3,133,8,5,22540,2,5,0
20,15,126,3379,150,20,3,81,8,1,21993,2,4,0
41,25,164,2848,99,20,3,98,8,5,19188,5,5,0
112,7,280,1541,163,20,3,95,8,3,21049,1,5,0
112,7,126,2049,99,20,3,194,8,0,10654,1,0,0
74,30,164,986,163,20,30,23,8,5,447,5,5,1
109,21,126,2036,56,20,3,98,8,0,20144,2,5,0
65,29,126,1369,163,20,3,73,8,0,2836,5,5,0
98,20,280,2504,163,20,3,128,8,3,13817,1,5,0
70,16,280,2127,163,20,3,191,8,0,7143,1,4,0
74,25,126,503,163,20,3,18,8,0,4819,0,4,0
104,21,232,2121,99,20,3,26,8,5,20481,5,5,0
20,15,136,2049,99,4,9,113,8,5,16581,5,5,0
20,15,232,26,150,15,43,11,0,5,13707,5,5,0
35,21,199,1035,163,20,3,29,8,5,20855,5,5,0
20,15,164,3868,163,20,30,7,8,5,19319,5,5,0
92,18,126,301,142,20,3,111,8,1,6876,5,4,0
6,15,126,2606,163,20,3,37,8,3,20777,1,5,0
37,16,126,3624,163,20,3,73,8,0,14544,1,5,0
54,16,126,3785,99,20,3,194,8,1,20852,4,4,0
21,20,126,2671,163,20,3,26,8,0,20205,0,5,0
103,21,126,2534,163,20,3,18,8,0,7652,1,4,0
103,21,126,996,163,20,3,151,8,3,8598,5,5,0
69,21,127,2148,167,20,3,98,8,5,12459,2,5,0
20,15,136,2534,163,20,30,133,8,5,17442,5,5,0
99,9,126,638,99,20,3,109,8,0,16364,1,5,0
5,8,39,2605,99,26,39,172,10,5,26350,5,5,0
20,17,127,3223,99,20,3,199,8,5,14119,5,5,0
17,15,127,65,163,20,3,4,8,5,3045,5,5,0
41,29,117,1590,95,20,3,73,8,5,7980,5,5,0
70,20,126,1622,161,20,3,111,8,3,9822,2,5,0
20,15,126,1753,163,20,3,81,8,3,25906,5,4,0
11,25,126,1959,163,20,3,111,8,0,13812,5,5,0
62,20,126,2108,37,20,3,84,8,3,24393,0,5,0
20,15,127,2943,167,20,3,81,8,5,13470,5,5,0
77,24,127,175,69,3,3,191,8,5,15294,0,5,0
98,16,126,2605,99,20,3,109,8,0,3287,2,5,0
25,16,280,2049,99,17,35,129,8,3,4388,2,4,0
46,24,126,3427,150,20,3,160,8,1,20452,5,4,0
69,15,126,638,99,20,3,194,8,0,2885,1,5,0
12,16,280,2121,99,20,3,111,8,0,7443,2,5,0
79,21,126,438,163,20,3,151,8,3,16222,5,5,0
9,24,126,3722,163,20,3,73,8,3,6975,0,0,0
30,21,126,2943,167,20,3,151,8,3,21534,2,5,0
7,20,126,1018,165,20,3,160,8,1,26051,2,4,0
17,15,126,3976,163,20,3,186,8,0,5,1,5,0
78,16,280,2605,99,20,3,89,8,0,22431,1,5,0
20,15,78,1242,150,20,30,56,7,5,2917,2,5,0
20,22,213,300,43,20,30,19,11,5,26027,2,5,0
4,21,126,1114,163,17,35,18,8,0,19792,1,4,0
21,21,127,1703,163,3,3,160,8,5,25222,1,5,0
7,24,126,1172,150,20,3,128,8,0,25895,1,5,0
90,20,280,2995,91,20,3,57,8,3,18751,1,4,0
20,15,232,580,150,15,43,11,0,5,2033,5,5,0
19,16,280,3823,99,20,3,82,8,0,6925,5,5,0
109,16,199,4037,163,20,3,194,8,5,5860,5,5,0
14,16,126,638,99,20,3,194,8,0,4919,5,5,0
51,20,126,2195,163,20,3,111,8,1,16311,2,4,0
20,15,232,3387,8,15,43,81,8,5,11778,5,5,0
4,21,126,238,131,20,3,109,8,1,23702,1,4,0
78,15,126,2028,99,20,3,194,8,3,25338,2,4,0
112,20,126,3905,163,20,3,111,8,1,657,2,5,0
107,21,126,120,3,20,3,87,8,3,22867,1,5,0
57,21,126,31,36,20,3,109,8,3,12071,1,5,0
35,21,127,2594,99,20,3,18,8,5,20774,5,5,0
46,21,126,3040,163,20,3,98,8,0,10359,1,5,0
78,20,258,3832,163,20,3,87,8,5,1421,1,5,0
100,20,126,3479,163,20,3,6,8,3,26207,2,4,0
109,16,280,3191,163,20,3,29,8,3,3779,2,4,0
16,20,117,2605,99,20,30,194,8,5,24783,5,5,0
105,20,126,2298,163,20,3,98,8,1,7834,1,5,0
20,15,126,2028,99,20,3,194,8,0,12604,0,5,0
18,16,127,3722,163,20,3,98,8,5,6118,2,5,0
111,21,126,2995,91,20,3,148,8,1,7089,2,0,0
20,15,127,1003,163,20,3,81,8,5,6781,2,5,0
13,30,126,3153,163,20,3,91,8,0,1879,0,5,1
90,21,126,1409,163,20,3,194,8,3,2703,1,5,0
53,21,164,3154,147,3,3,165,8,5,20050,5,5,0
103,16,126,3500,173,20,3,18,8,0,22343,1,5,0
13,8,127,3172,163,17,35,165,8,5,1853,1,5,0
69,16,126,2729,163,20,3,29,8,3,8491,1,5,0
20,15,127,350,115,4,52,133,8,5,8377,0,5,0
102,21,126,2028,99,20,3,194,8,1,4257,1,4,0
13,16,126,1894,163,20,3,194,8,3,14674,2,4,0
105,21,164,1574,163,20,3,130,8,5,2552,5,5,0
16,16,164,3569,50,9,3,194,8,5,9806,5,5,0
90,21,126,3868,163,3,3,35,8,3,15708,1,5,0
91,26,126,3440,163,3,3,109,8,3,7648,2,0,0
13,20,126,2022,163,20,3,109,8,0,9677,1,4,0
10,21,126,3868,163,20,3,98,8,1,4576,2,5,0
20,15,280,31,36,20,3,69,8,3,18382,1,0,0
25,25,136,2028,99,26,35,194,8,5,6643,5,5,0
7,18,199,1668,163,20,3,206,8,5,11515,5,5,0
12,16,126,2605,99,20,3,50,8,0,5203,1,5,0
103,29,126,1306,31,20,3,109,8,0,24947,1,5,0
52,20,126,2780,163,20,3,111,8,1,21118,1,4,0
13,16,127,2605,99,12,0,194,8,5,25974,1,5,0
67,21,126,3504,163,20,3,130,8,0,9049,1,5,0
19,20,126,3457,58,20,3,73,8,3,20369,2,4,0
105,29,280,860,99,20,3,111,8,3,20136,2,4,0
20,15,280,1292,163,20,3,133,8,0,7778,5,4,0
20,15,192,4173,180,15,24,194,8,5,14157,5,5,0
57,5,280,2943,167,20,3,35,8,3,16060,0,5,0
20,15,280,1259,96,20,3,133,8,1,14209,1,6,0
91,29,126,713,49,17,28,87,8,0,7842,1,6,0
47,20,18,4173,180,15,24,194,8,5,15610,5,5,0
19,18,199,638,99,20,3,194,8,5,14363,6,5,0
112,20,199,304,175,20,3,111,8,5,1798,5,5,0
77,21,126,3504,163,20,3,111,8,0,8940,1,0,0
91,25,199,2,138,20,3,18,8,5,21400,5,5,0
21,16,126,2534,163,20,3,109,8,3,24056,1,5,0
17,25,126,280,163,20,3,194,8,0,23035,5,5,0
20,17,127,2258,163,20,3,97,8,5,2131,2,5,0
97,15,232,1055,6,24,56,56,7,5,25130,5,5,0
91,29,126,4003,163,20,3,18,8,0,24963,1,4,0
20,15,232,175,69,15,43,138,0,5,17939,5,5,0
20,15,280,323,144,20,3,69,8,0,16787,2,4,0
20,15,232,97,131,15,43,11,0,5,23173,5,5,0
18,21,126,1475,31,20,3,29,8,0,12894,1,0,0
62,25,126,3868,163,20,3,160,8,0,15507,2,0,0
91,18,199,156,99,20,3,128,8,5,8221,5,5,0
96,21,126,3868,163,20,3,130,8,3,5947,1,4,0
92,20,126,3868,163,20,3,194,8,0,20327,1,0,0
77,8,232,1595,163,24,56,194,8,5,1504,5,5,0
59,23,199,3868,163,20,3,73,8,5,1463,5,5,0
41,16,136,2049,99,17,28,174,8,5,3347,2,5,0
54,16,126,1203,167,20,3,194,8,0,13453,1,5,0
35,21,126,3868,163,20,3,6,8,1,19726,5,5,0
22,24,126,2596,163,20,3,35,8,0,13364,0,4,0
28,30,126,1984,163,20,3,109,8,0,12622,1,4,1
54,21,194,297,163,20,3,194,8,5,16458,5,5,0
52,21,18,4173,180,15,24,50,8,5,16267,5,5,0
54,21,127,2155,163,20,3,49,8,5,14388,5,5,0
25,8,18,4173,180,15,24,130,8,5,5202,5,5,0
20,15,280,678,163,20,3,69,8,0,22840,5,5,0
55,21,126,2195,163,20,3,111,8,1,5855,1,6,0
35,21,126,3868,163,20,3,91,8,3,23940,1,4,0
60,29,129,4173,121,15,55,194,8,5,9276,5,5,0
22,23,126,3448,99,20,3,73,8,0,9920,0,5,0
20,15,164,2760,99,20,3,11,0,5,4365,5,5,0
47,23,280,339,163,20,3,81,8,0,8742,0,5,0
20,15,127,3868,163,20,3,81,8,5,21511,2,5,0
20,15,127,3868,163,23,35,173,8,5,22827,2,5,0
52,20,126,2295,67,20,3,130,8,1,17379,1,0,0
46,21,126,2596,163,3,3,194,8,0,13520,2,0,0
20,15,117,638,99,20,30,69,8,5,74,5,5,0
7,21,126,2795,40,20,3,194,8,0,22375,2,0,0
10,16,126,1541,163,20,3,18,8,5,4322,1,5,0
62,19,126,1658,124,20,3,151,8,0,3188,0,5,0
14,29,245,2943,167,20,3,109,8,5,13651,5,5,0
46,16,199,1306,99,20,3,18,8,5,3638,5,5,0
3,26,126,2272,46,20,3,109,8,3,26215,5,4,0
104,21,126,2460,99,20,3,109,8,3,12878,5,5,0
19,29,127,2943,167,20,3,186,8,5,11383,5,5,0
20,15,117,3785,99,20,30,138,0,5,23939,5,5,0
70,16,18,4173,180,15,4,194,8,5,6622,1,5,0
20,15,280,3868,163,20,3,7,8,0,20757,1,0,0
20,15,280,1893,31,20,3,7,8,0,9573,5,5,0
13,20,164,823,140,20,3,194,8,5,12578,5,5,0
53,21,126,3868,163,20,3,160,8,3,2737,1,4,0
54,21,126,2504,163,20,3,128,8,3,112,1,5,0
32,29,126,301,142,20,3,151,8,1,1578,2,0,0
103,21,199,2723,163,20,3,91,8,5,11447,5,5,0
53,21,164,1351,91,20,3,95,8,5,10848,5,5,0
20,15,280,790,163,20,3,22,8,0,4234,1,5,0
102,21,126,2534,163,20,3,130,8,1,25510,0,4,0
105,21,147,2127,163,20,3,29,8,5,22976,2,5,0
62,21,127,3868,163,17,35,151,8,5,22403,2,5,0
25,18,127,3289,99,20,3,194,8,5,4954,5,5,0
9,29,199,2628,99,20,3,111,8,5,24230,5,5,0
103,10,127,175,69,20,3,180,8,5,8860,0,5,0
9,20,126,3172,163,20,3,165,8,1,808,2,4,0
17,30,126,3270,25,20,3,194,8,3,3522,1,4,1
40,20,126,2253,163,20,3,87,8,0,4166,1,0,0
54,29,126,1768,167,20,3,151,8,5,21150,5,4,0
106,2,199,1845,56,20,3,194,8,5,7229,5,5,0
5,18,126,4072,163,20,3,91,8,3,23839,1,5,0
112,20,126,1541,163,20,3,87,8,0,4658,1,5,0
7,10,126,1176,135,20,3,98,8,1,15813,2,0,0
20,15,232,2052,43,20,30,131,11,5,14796,5,5,0
12,16,127,2943,167,23,35,109,8,5,19537,5,5,0
19,25,126,4085,163,20,3,206,8,3,18793,5,5,0
20,15,127,2512,109,3,3,22,8,5,5982,5,5,0
102,21,126,1541,163,20,3,6,8,0,5211,1,5,0
21,16,258,2943,167,20,30,194,8,5,26122,5,5,0
18,21,199,1740,163,20,3,18,8,5,5199,5,5,0
105,29,232,956,45,20,3,130,8,5,2188,5,5,0
102,20,126,1221,163,20,3,87,8,0,20174,1,5,0
78,21,126,2727,163,20,3,87,8,1,7326,1,4,0
52,20,164,2270,163,20,30,194,8,5,17745,5,5,0
109,26,126,2708,141,20,3,111,8,3,23102,0,5,0
47,20,126,2943,167,20,3,35,8,0,25969,2,5,0
22,21,164,1124,163,20,30,73,8,5,9291,5,5,0
55,15,127,2943,167,17,35,186,8,5,19790,5,5,0
54,20,18,4173,180,15,24,128,8,5,13564,5,5,0
46,16,126,1032,163,20,3,194,8,3,10325,2,0,0
16,21,126,3722,163,20,3,18,8,0,22720,1,5,0
17,25,126,297,163,20,3,18,8,0,18845,5,5,0
22,20,232,1246,99,24,56,50,8,5,15378,5,5,0
5,20,126,2943,167,20,3,151,8,3,10360,0,4,0
52,7,280,916,111,20,3,4,8,0,18827,2,5,0
18,30,90,3868,163,20,3,148,8,5,23632,0,5,1
20,15,243,2049,99,24,56,22,8,5,25862,5,0,0
